OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_2529	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe velata	Fungi	97.297	99
OTU_399	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	98.667	100
OTU_408	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe vaccinii	Fungi	100	99
OTU_469	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	96.444	100
OTU_640	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	96.903	100
OTU_1349	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	97.297	99
OTU_1603	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	98.198	99
OTU_1656	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	96.833	98
OTU_1697	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	96	100
OTU_1703	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	97.748	99
OTU_1760	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	97.297	99
OTU_2177	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	97.357	100
OTU_2287	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	90.749	100
OTU_2667	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	96.46	100
OTU_2832	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	96.847	99
OTU_3646	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	95.495	99
OTU_3702	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		Fungi	98.198	99
OTU_1448	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Foliocryphia	Foliocryphia eucalyptorum	Fungi	95.495	99
OTU_2716	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Gnomonia	Gnomonia virginianae	Fungi	99.454	81
OTU_2546	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Gnomoniopsis	Gnomoniopsis clavulata	Fungi	90.749	99
OTU_903	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Gnomoniopsis		Fungi	93.833	99
OTU_1467	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Gnomoniopsis		Fungi	94.222	100
OTU_2232	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Gnomoniopsis		Fungi	94.222	99
OTU_1862	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Harknessiaceae	Harknessia		Fungi	95.588	60
OTU_2608	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Juglanconidaceae	Juglanconis		Fungi	91.364	94
OTU_2338	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Melanconidaceae	Melanconiella	Melanconiella meridionalis	Fungi	97.333	100
OTU_1777	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Melanconidaceae	Melanconis	Melanconis larissae	Fungi	99.556	100
OTU_698	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Neognomoniopsis	Neognomoniopsis quercina	Fungi	85.345	98
OTU_1926	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Neognomoniopsis	Neognomoniopsis quercina	Fungi	85.714	98
OTU_2661	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia gardiennetii	Fungi	100	84
OTU_911	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia leptostyla	Fungi	100	100
OTU_2869	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia ostryae-virginianae	Fungi	100	84
OTU_634	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia rosae	Fungi	98.942	84
OTU_107	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia setacea	Fungi	100	100
OTU_3788	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia setacea	Fungi	98.23	100
OTU_3302	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia vasiljevae	Fungi	99.471	84
OTU_2274	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Phomopsis	Phomopsis alnea	Fungi	99.55	99
OTU_410	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma	Plagiostoma jonesii	Fungi	100	96
OTU_491	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	100	100
OTU_528	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	96.759	96
OTU_588	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	97.674	96
OTU_1057	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	94.273	100
OTU_1083	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	96.889	100
OTU_1193	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	96.957	100
OTU_1420	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	96.078	90
OTU_1972	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	98.14	96
OTU_2807	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	98.947	84
OTU_2683	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Sydowiellaceae	Sydowiella	Sydowiella centaureae	Fungi	94.271	85
OTU_2333	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Tubakiaceae	Tubakia	Tubakia oblongispora	Fungi	99.556	100
OTU_1868	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa sordida	Fungi	97.17	94
OTU_316	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Winterella	Winterella hypodermia	Fungi	98.942	84
OTU_229	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae			Fungi	94.667	99
OTU_374	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Apiognomonia	Apiognomonia hystrix	Fungi	100	100
OTU_407	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Fusicoccum	Fusicoccum quercus	Fungi	95.197	100
OTU_421	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	95.775	94
OTU_452	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	97.642	94
OTU_456	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	97.354	84
OTU_638	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Apiognomonia	Apiognomonia errabunda	Fungi	96.507	100
OTU_782	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma		Fungi	99.471	84
OTU_917	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae			Fungi	98.446	86
OTU_1077	Fungi	Ascomycota	Sordariomycetes	Diaporthales				Fungi	93.043	100
OTU_1266	Fungi	Ascomycota	Sordariomycetes	Diaporthales				Fungi	94.776	60
OTU_1310	Fungi	Ascomycota	Sordariomycetes	Diaporthales				Fungi	99.485	86
OTU_1919	Fungi	Ascomycota	Sordariomycetes	Diaporthales				Fungi	86.239	97
OTU_1921	Fungi	Ascomycota	Sordariomycetes	Diaporthales				Fungi	97.861	83
OTU_2345	Fungi	Ascomycota	Sordariomycetes	Diaporthales				Fungi	81.739	93
OTU_2478	Fungi	Ascomycota	Sordariomycetes	Diaporthales				Fungi	82.119	67
OTU_2760	Fungi	Ascomycota	Sordariomycetes	Diaporthales				Fungi	84.343	87
OTU_3813	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae			Fungi	94.836	94
OTU_1127	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae				0	0
OTU_3449	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae				0	0
OTU_4	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium pullulans	Fungi	100	100
OTU_3669	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium pullulans	Viridiplantae	96.889	100
OTU_2022	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium		Viridiplantae	98.23	100
OTU_2867	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium		Viridiplantae	94.667	100
OTU_53	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora		Fungi	97.778	99
OTU_1002	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora		Fungi	84.53	80
OTU_2448	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora		Fungi	95.556	99
OTU_3192	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora		Fungi	89.56	80
OTU_3368	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora		Fungi	90.659	80
OTU_83	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora			0	0
OTU_1335	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Endoconidioma	Endoconidioma populi	Fungi	98.667	100
OTU_2054	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Endoconidioma	Endoconidioma populi	Fungi	96.444	100
OTU_319	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Hormonema	Hormonema macrosporum	Fungi	95.575	100
OTU_1734	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Kabatina		Fungi	96.739	81
OTU_608	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Neodothiora	Neodothiora populina	Fungi	100	99
OTU_762	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Perusta	Perusta inaequalis	Fungi	96.313	95
OTU_2201	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Perusta		Fungi	99.07	96
OTU_48	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Scleroconidioma		Fungi	97.333	100
OTU_249	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Selenophoma	Selenophoma linicola	Fungi	100	84
OTU_498	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae			Fungi	97.368	84
OTU_733	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	98.936	84
OTU_941	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	98.222	100
OTU_949	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	97.959	73
OTU_1001	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	99.556	100
OTU_1140	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	88.21	100
OTU_1285	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	97.209	95
OTU_1575	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	92.784	85
OTU_1623	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	87.773	100
OTU_1673	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae			Fungi	96.903	100
OTU_1719	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	89.52	100
OTU_1819	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	100	81
OTU_1827	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae			Fungi	99.55	99
OTU_2005	Fungi	Ascomycota	Dothideomycetes	Dothideales				Fungi	93.013	100
OTU_3384	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae			Fungi	95.111	100
OTU_43	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria graminis	Fungi	98.667	100
OTU_192	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria graminis	Fungi	99.49	87
OTU_2684	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria		Eukaryota_kgd_Incertae_sedis	97.778	99
OTU_1457	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe liriodendri	Fungi	96.444	100
OTU_1136	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe lonicerae	Fungi	100	96
OTU_2315	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe platani	Fungi	100	100
OTU_1550	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe		Fungi	96.46	100
OTU_1617	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe		Fungi	97.333	100
OTU_2415	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe		Fungi	100	99
OTU_2713	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe		Fungi	98.23	100
OTU_2827	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe		Fungi	95.946	99
OTU_3245	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe		Fungi	96.444	100
OTU_1199	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Golovinomyces	Golovinomyces bolayi	Fungi	100	100
OTU_1607	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Neoerysiphe	Neoerysiphe galeopsidis	Fungi	100	100
OTU_884	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Podosphaera	Podosphaera astericola	Fungi	100	100
OTU_325	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Podosphaera		Fungi	100	100
OTU_347	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Podosphaera		Fungi	96.903	100
OTU_1633	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Podosphaera		Fungi	96.035	100
OTU_758	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Sawadaea	Sawadaea bicornis	Fungi	98.396	83
OTU_3266	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus	Fungi	100	100
OTU_761	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus kalimae	Fungi	99.065	95
OTU_776	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus penicillioides	Fungi	99.526	94
OTU_1933	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus penicillioides	Fungi	95.349	95
OTU_2421	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus piperis	Fungi	98.667	100
OTU_1357	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus restrictus	Eukaryota_kgd_Incertae_sedis	98.238	100
OTU_308	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus versicolor	Fungi	99.111	100
OTU_222	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	98.222	100
OTU_724	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	100	81
OTU_3460	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Paecilomyces	Paecilomyces maximus	Fungi	100	86
OTU_2485	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Paecilomyces		Fungi	100	100
OTU_2366	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium expansum	Fungi	100	95
OTU_2656	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium oxalicum	Fungi	100	100
OTU_616	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium paxilli	Eukaryota_kgd_Incertae_sedis	96.444	100
OTU_2035	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium roqueforti	Fungi	100	95
OTU_215	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium roseopurpureum	Eukaryota_kgd_Incertae_sedis	100	100
OTU_245	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium salamorum	Fungi	99.556	100
OTU_3503	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium thomii	Eukaryota_kgd_Incertae_sedis	100	100
OTU_2575	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium viticola	Fungi	100	95
OTU_1745	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium zhuangii	Eukaryota_kgd_Incertae_sedis	97.345	100
OTU_341	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Eukaryota_kgd_Incertae_sedis	97.333	100
OTU_375	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Eukaryota_kgd_Incertae_sedis	98.222	100
OTU_1434	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Eukaryota_kgd_Incertae_sedis	100	100
OTU_2965	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Eukaryota_kgd_Incertae_sedis	93.363	100
OTU_109	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	98.222	100
OTU_1230	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.889	100
OTU_2804	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	99.556	100
OTU_44	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	Talaromyces cecidicola	Fungi	97.664	95
OTU_1088	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	Talaromyces rugulosus	Fungi	97.561	98
OTU_1073	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	Talaromyces siglerae	Fungi	98.454	86
OTU_2084	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces lanuginosus	Fungi	100	100
OTU_2014	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Cephalosporium		Fungi	99.556	100
OTU_2616	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum coccodes	Fungi	100	98
OTU_1105	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum destructivum	Fungi	98.673	100
OTU_22	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum fioriniae	Fungi	100	99
OTU_1107	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum		Fungi	95.111	100
OTU_1557	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum		Fungi	100	100
OTU_2307	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Lectera	Lectera capsici	Fungi	99.556	100
OTU_744	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Lectera	Lectera longa	Fungi	100	88
OTU_372	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella slobbergiarum	Fungi	100	100
OTU_1718	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae			Fungi	91.556	100
OTU_2712	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Arachnopeziza	Arachnopeziza delicatula	Fungi	95.111	100
OTU_680	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora		Fungi	100	81
OTU_38	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea	Fungi	100	100
OTU_3436	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea	Fungi	96.916	100
OTU_1953	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Brunnipila	Brunnipila clandestina	Fungi	95.556	100
OTU_987	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Brunnipila	Brunnipila palearum	Fungi	94.667	100
OTU_1273	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora		Fungi	97.778	100
OTU_1311	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Calloria		Fungi	97.196	95
OTU_2425	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cenangiaceae	Cenangium	Cenangium acuum	Fungi	97.449	87
OTU_777	Fungi	Ascomycota	Leotiomycetes	Helotiales		Chalara		Fungi	92.576	100
