OTU,Kingdom,Phylum,Class,Order,Family,Genus,primary_lifestyle,Secondary_lifestyle,Endophytic_interaction_capability_template,Decay_substrate_template,Aquatic_habitat_template,Growth_form_template,Fruitbody_type_template,Hymenium_type_template
OTU_454,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_455,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,soil_saprotroph,root-associated,root-associated,"roots,soil",partly_aquatic,yeast,none,none
OTU_464,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,soil_saprotroph,0,0,soil,non-aquatic,yeast,0,0
OTU_466,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_467,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,soil_saprotroph,root-associated,root-associated,"roots,soil",partly_aquatic,yeast,none,none
OTU_468,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_472,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora,plant_pathogen,plant_pathogen,no_endophytic_capacity,0,non-aquatic,filamentous_mycelium,rust,other
OTU_476,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,mycoparasite,fungal_decomposer,no_endophytic_capacity,fungal_material,non-aquatic,yeast,none,none
OTU_482,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria,unspecified_saprotroph,epiphyte,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_483,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_484,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,soil_saprotroph,root-associated,root-associated,"roots,soil",partly_aquatic,yeast,none,none
OTU_486,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_507,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniastraceae,Uredinopsis,plant_pathogen,plant_pathogen,no_endophytic_capacity,0,non-aquatic,filamentous_mycelium,rust,other
OTU_508,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_514,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_517,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,phalloid,gel
OTU_520,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Hyphodermella,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_521,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Rickenellaceae,Peniophorella,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_522,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,phalloid,gel
OTU_532,Fungi,Basidiomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_535,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,soil_saprotroph,0,0,soil,partly_aquatic,yeast,none,none
OTU_536,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_543,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_545,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Limonomyces,plant_pathogen,wood_saprotroph,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_547,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_550,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,soil_saprotroph,0,0,soil,non-aquatic,yeast,0,0
OTU_552,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Mutinus,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,phalloid,gel
OTU_554,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Trichaptum,Trichaptum biforme,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_561,Fungi,Basidiomycota,Spiculogloeomycetes,Spiculogloeales,,Meniscomyces,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_564,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_566,Fungi,Basidiomycota,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_569,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Daedaleopsis,wood_saprotroph,plant_pathogen,0,wood,non-aquatic,filamentous_mycelium,polyporoid,poroid
OTU_570,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,animal_parasite,animal_decomposer,0,animal_material,partly_freshwater_(partly_non-aquatic),yeast,0,0
OTU_571,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,unspecified_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_aquatic,yeast,none,none
OTU_592,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,mycoparasite,0,0,fungal_material,non-aquatic,dimorphic_yeast,0,0
OTU_593,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_596,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_599,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Limonomyces,plant_pathogen,wood_saprotroph,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_603,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Fonsecazyma,unspecified_saprotroph,0,0,unspecified,non-aquatic,yeast,0,0
OTU_605,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Bjerkandera,wood_saprotroph,0,root_endophyte_dark_septate,wood,non-aquatic,filamentous_mycelium,polyporoid,poroid
OTU_607,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_609,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,clavarioid,smooth
OTU_612,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Hymenochaetopsis,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,polyporoid,smooth
OTU_617,Fungi,Basidiomycota,Tremellomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_619,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,unspecified_saprotroph,0,0,unspecified,partly_aquatic,dimorphic_yeast,0,0
OTU_621,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Exobasidium,plant_pathogen,0,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,filamentous_mycelium,none,none
OTU_622,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,soil_saprotroph,0,0,soil,non-aquatic,yeast,0,0
OTU_623,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_625,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolina,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_629,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,unspecified_saprotroph,soil_saprotroph,0,soil,non-aquatic,yeast,0,0
OTU_631,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Arrhenia,litter_saprotroph,bryophilous,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_632,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_639,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Occultifur,mycoparasite,litter_saprotroph,no_endophytic_capacity,"leaf/fruit/seed,fungal_material",non-aquatic,dimorphic_yeast,none,none
OTU_644,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_646,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_648,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,wood_saprotroph,nematophagous,0,"wood,animal_material",non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_651,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,animal_parasite,animal_decomposer,0,animal_material,partly_freshwater_(partly_non-aquatic),yeast,0,0
OTU_654,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_662,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_664,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Sistotrema,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_670,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,plant_pathogen,litter_saprotroph,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,clavarioid,smooth
OTU_678,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Deconica,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,0,gills
OTU_679,Fungi,Basidiomycota,Agaricomycetes,Corticiales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_686,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Fonsecazyma,unspecified_saprotroph,0,0,unspecified,non-aquatic,yeast,0,0
OTU_687,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,hydnoid
OTU_688,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Mycoacia,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,hydnoid
OTU_690,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Punctulariaceae,Punctularia,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_692,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Colacogloeaceae,Colacogloea,mycoparasite,fungal_decomposer,no_endophytic_capacity,fungal_material,non-aquatic,dimorphic_yeast,none,none
OTU_694,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_695,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_723,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Panellus,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_726,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,wood_saprotroph,plant_pathogen,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_730,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,plant_pathogen,0,no_endophytic_capacity,0,non-aquatic,dimorphic_yeast,smut,other
OTU_736,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_738,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_750,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_751,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_753,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_757,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,soil_saprotroph,0,0,"soil,dung",non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_766,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,mycoparasite,0,no_endophytic_capacity,fungal_material,partly_marine_(partly_non-aquatic),dimorphic_yeast,none,none
OTU_767,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_787,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,wood_saprotroph,plant_pathogen,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_789,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_790,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_791,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_803,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,soil_saprotroph,root-associated,root-associated,"roots,soil",partly_aquatic,yeast,none,none
OTU_807,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Kwoniella,unspecified_saprotroph,0,0,unspecified,non-aquatic,dimorphic_yeast,0,0
OTU_809,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_814,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces,unspecified_saprotroph,epiphyte,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_822,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_825,Fungi,Basidiomycota,Agaricomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_831,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora,plant_pathogen,plant_pathogen,no_endophytic_capacity,0,non-aquatic,filamentous_mycelium,rust,other
OTU_832,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Scopuloides,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_837,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,litter_saprotroph,0,0,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_844,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Punctulariaceae,Punctulariopsis,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_851,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,mycoparasite,0,no_endophytic_capacity,fungal_material,partly_marine_(partly_non-aquatic),dimorphic_yeast,none,none
OTU_852,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,soil_saprotroph,root-associated,root-associated,"roots,soil",partly_aquatic,yeast,none,none
OTU_853,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Skvortzovia,Skvortzovia pinicola,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_854,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_855,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_861,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_865,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria,unspecified_saprotroph,epiphyte,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_871,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria,unspecified_saprotroph,epiphyte,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_875,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria,unspecified_saprotroph,epiphyte,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_876,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Tausonia,soil_saprotroph,0,0,soil,non-aquatic,yeast,0,0
OTU_879,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_881,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_888,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Limonomyces,plant_pathogen,wood_saprotroph,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_891,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_894,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,mycoparasite,0,0,"leaf/fruit/seed,fungal_material",partly_aquatic,yeast,none,none
OTU_900,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_905,Fungi,Basidiomycota,Microbotryomycetes,Pseudoleucosporidium,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_907,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,unspecified_saprotroph,0,0,unspecified,partly_aquatic,yeast,0,0
OTU_914,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,animal_parasite,animal_decomposer,0,animal_material,non-aquatic,yeast,0,0
OTU_916,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Chrysomyxa,plant_pathogen,plant_pathogen,no_endophytic_capacity,0,non-aquatic,filamentous_mycelium,rust,other
OTU_918,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_926,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_928,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,mycoparasite,0,no_endophytic_capacity,fungal_material,partly_marine_(partly_non-aquatic),dimorphic_yeast,none,none
OTU_933,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_935,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_936,Fungi,Basidiomycota,Spiculogloeomycetes,Spiculogloeales,Spiculogloeaceae,Phyllozyma,epiphyte,0,no_endophytic_capacity,leaf/fruit/seed,non-aquatic,yeast,none,none
OTU_937,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,unspecified_saprotroph,0,0,unspecified,non-aquatic,dimorphic_yeast,0,0
OTU_943,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,plant_pathogen,0,0,"leaf/fruit/seed,roots,soil",non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_945,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,wood_saprotroph,plant_pathogen,0,wood,non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_946,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,soil_saprotroph,root-associated,root-associated,"roots,soil",partly_aquatic,yeast,none,none
OTU_950,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_961,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,unspecified_saprotroph,foliar_endophyte,foliar_endophyte,leaf/fruit/seed,partly_aquatic,yeast,none,none
OTU_966,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_968,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,wood_saprotroph,0,0,wood,non-aquatic,filamentous_mycelium,corticioid,hydnoid
OTU_969,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,unspecified_saprotroph,0,0,unspecified,partly_aquatic,yeast,none,none
OTU_994,Fungi,Basidiomycota,Cystobasidiomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_996,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1009,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Calyptella,litter_saprotroph,wood_saprotroph,0,"wood,leaf/fruit/seed",non-aquatic,filamentous_mycelium,agaricoid,smooth
OTU_1021,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_1022,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,lichen_parasite,0,0,"wood,fungal_material",non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_1024,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_1033,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_1036,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1037,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces,unspecified_saprotroph,epiphyte,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_1043,Fungi,Basidiomycota,Agaricomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1051,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,soil_saprotroph,0,0,soil,non-aquatic,filamentous_mycelium,agaricoid,gills
OTU_1055,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,unspecified_saprotroph,0,0,unspecified,0,dimorphic_yeast,0,0
OTU_1059,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1070,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1071,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,litter_saprotroph,0,0,leaf/fruit/seed,non-aquatic,yeast,0,0
OTU_1082,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1084,Fungi,Basidiomycota,Agaricomycetes,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OTU_1091,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,soil_saprotroph,root-associated,root-associated,"roots,soil",partly_aquatic,yeast,none,none
OTU_1096,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,mycoparasite,0,0,"leaf/fruit/seed,fungal_material",partly_aquatic,yeast,none,none
OTU_1101,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,plant_pathogen,0,0,"leaf/fruit/seed,roots,soil",non-aquatic,filamentous_mycelium,corticioid,smooth
OTU_1103,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
